asset_name,license_type,commercial_use,confidence,detection_source,license_file
vits-piper-en_GB-southern_english_female-medium-int8.tar.bz2,cc-by-sa-4.0,conditional,high,manual,https://huggingface.co/rhasspy/piper-voices/tree/main
vits-piper-en_GB-southern_english_female-medium-fp16.tar.bz2,cc-by-sa-4.0,conditional,high,manual,https://huggingface.co/rhasspy/piper-voices/tree/main
vits-piper-en_US-ljspeech-medium.tar.bz2,public-domain,yes,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-en_US-ljspeech-medium
vits-piper-en_US-ljspeech-medium-int8.tar.bz2,public-domain,yes,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-en_US-ljspeech-medium
vits-piper-en_US-ljspeech-medium-fp16.tar.bz2,public-domain,yes,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-en_US-ljspeech-medium
vits-piper-en_US-ljspeech-high.tar.bz2,public-domain,yes,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-en_US-ljspeech-high
vits-piper-en_US-ljspeech-high-int8.tar.bz2,public-domain,yes,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-en_US-ljspeech-high
vits-piper-en_US-ljspeech-high-fp16.tar.bz2,public-domain,yes,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-en_US-ljspeech-high
kokoro-int8-en-v0_19.tar.bz2,apache-2.0,yes,high,archive_license_file,kokoro-int8-en-v0_19/LICENSE
kokoro-en-v0_19.tar.bz2,apache-2.0,yes,high,archive_license_file,kokoro-en-v0_19/LICENSE
kitten-nano-en-v0_2-fp16.tar.bz2,apache-2.0,yes,high,archive_license_file,kitten-nano-en-v0_2-fp16/LICENSE
kitten-nano-en-v0_1-fp16.tar.bz2,apache-2.0,yes,high,archive_license_file,kitten-nano-en-v0_1-fp16/LICENSE
sherpa-onnx-zipvoice-distill-zh-en-emilia.tar.bz2,apache-2.0,yes,high,manual,https://huggingface.co/k2-fsa/ZipVoice
sherpa-onnx-zipvoice-zh-en-emilia.tar.bz2,apache-2.0,yes,high,manual,https://huggingface.co/k2-fsa/ZipVoice
vits-piper-pl_PL-jarvis_wg_glos-medium.tar.bz2,mit,yes,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-pl_PL-jarvis_wg_glos-medium
vits-piper-pl_PL-jarvis_wg_glos-medium-int8.tar.bz2,mit,yes,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-pl_PL-jarvis_wg_glos-medium
vits-piper-pl_PL-zenski_wg_glos-medium.tar.bz2,mit,yes,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-pl_PL-zenski_wg_glos-medium
vits-piper-pl_PL-meski_wg_glos-medium.tar.bz2,mit,yes,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-pl_PL-meski_wg_glos-medium
vits-piper-pl_PL-jarvis_wg_glos-medium-fp16.tar.bz2,mit,yes,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-pl_PL-jarvis_wg_glos-medium
vits-piper-pl_PL-zenski_wg_glos-medium-int8.tar.bz2,mit,yes,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-pl_PL-zenski_wg_glos-medium
vits-piper-pl_PL-meski_wg_glos-medium-int8.tar.bz2,mit,yes,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-pl_PL-meski_wg_glos-medium
vits-piper-pl_PL-zenski_wg_glos-medium-fp16.tar.bz2,mit,yes,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-pl_PL-zenski_wg_glos-medium
vits-piper-pl_PL-gosia-medium.tar.bz2,cc0,yes,high,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-pl_PL-gosia-medium
vits-piper-pl_PL-meski_wg_glos-medium-fp16.tar.bz2,mit,yes,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-pl_PL-meski_wg_glos-medium
vits-piper-pl_PL-darkman-medium.tar.bz2,cc0,yes,high,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-pl_PL-darkman-medium
vits-piper-pl_PL-gosia-medium-int8.tar.bz2,cc0,yes,high,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-pl_PL-gosia-medium
vits-piper-pl_PL-gosia-medium-fp16.tar.bz2,cc0,yes,high,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-pl_PL-gosia-medium
vits-piper-pl_PL-darkman-medium-int8.tar.bz2,cc0,yes,high,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-pl_PL-darkman-medium
vits-piper-pl_PL-darkman-medium-fp16.tar.bz2,cc0,yes,high,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-pl_PL-darkman-medium
vits-piper-nl_NL-miro-high.tar.bz2,cc-by-nc-sa-4.0,no,high,manual,https://huggingface.co/csukuangfj/vits-piper-nl_NL-miro-high
vits-piper-nl_NL-miro-high-int8.tar.bz2,cc-by-nc-sa-4.0,no,high,manual,https://huggingface.co/csukuangfj/vits-piper-nl_NL-miro-high
vits-piper-nl_NL-dii-high.tar.bz2,cc-by-nc-sa-4.0,no,high,manual,https://huggingface.co/csukuangfj/vits-piper-nl_NL-dii-high
vits-piper-nl_NL-miro-high-fp16.tar.bz2,cc-by-nc-sa-4.0,no,high,manual,https://huggingface.co/csukuangfj/vits-piper-nl_NL-miro-high
vits-piper-nl_NL-dii-high-int8.tar.bz2,cc-by-nc-sa-4.0,no,high,manual,https://huggingface.co/csukuangfj/vits-piper-nl_NL-dii-high
vits-piper-nl_NL-dii-high-fp16.tar.bz2,cc-by-nc-sa-4.0,no,high,manual,https://huggingface.co/csukuangfj/vits-piper-nl_NL-dii-high
vits-piper-pt_PT-dii-high.tar.bz2,cc-by-nc-sa-4.0,no,high,manual,https://huggingface.co/csukuangfj/vits-piper-pt_PT-dii-high
vits-piper-pt_PT-dii-high-int8.tar.bz2,cc-by-nc-sa-4.0,no,high,manual,https://huggingface.co/csukuangfj/vits-piper-pt_PT-dii-high
vits-piper-pt_PT-dii-high-fp16.tar.bz2,cc-by-nc-sa-4.0,no,high,manual,https://huggingface.co/csukuangfj/vits-piper-pt_PT-dii-high
vits-piper-pt_PT-tugao-medium.tar.bz2,cc0,yes,high,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-pt_PT-tugao-medium
vits-piper-pt_PT-tugao-medium-int8.tar.bz2,cc0,yes,high,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-pt_PT-tugao-medium
vits-piper-pt_PT-tugao-medium-fp16.tar.bz2,cc0,yes,high,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-pt_PT-tugao-medium
vits-piper-pt_PT-miro-high.tar.bz2,cc-by-nc-sa-4.0,no,high,manual,https://huggingface.co/csukuangfj/vits-piper-pt_PT-miro-high
vits-piper-pt_PT-miro-high-int8.tar.bz2,cc-by-nc-sa-4.0,no,high,manual,https://huggingface.co/csukuangfj/vits-piper-pt_PT-miro-high
vits-piper-pt_PT-miro-high-fp16.tar.bz2,cc-by-nc-sa-4.0,no,high,manual,https://huggingface.co/csukuangfj/vits-piper-pt_PT-miro-high
vits-piper-en_GB-dii-high.tar.bz2,cc-by-nc-sa-4.0,no,high,manual,https://huggingface.co/csukuangfj/vits-piper-en_GB-dii-high
vits-piper-en_GB-dii-high-int8.tar.bz2,cc-by-nc-sa-4.0,no,high,manual,https://huggingface.co/csukuangfj/vits-piper-en_GB-dii-high
vits-piper-en_GB-dii-high-fp16.tar.bz2,cc-by-nc-sa-4.0,no,high,manual,https://huggingface.co/csukuangfj/vits-piper-en_GB-dii-high
vits-piper-en_US-miro-high.tar.bz2,cc-by-nc-sa-4.0,no,high,manual,https://huggingface.co/csukuangfj/vits-piper-en_US-miro-high
vits-piper-en_US-miro-high-int8.tar.bz2,cc-by-nc-sa-4.0,no,high,manual,https://huggingface.co/csukuangfj/vits-piper-en_US-miro-high
vits-piper-en_US-miro-high-fp16.tar.bz2,cc-by-nc-sa-4.0,no,high,manual,https://huggingface.co/csukuangfj/vits-piper-en_US-miro-high
vits-piper-en_GB-miro-high.tar.bz2,cc-by-nc-sa-4.0,no,high,manual,https://huggingface.co/csukuangfj/vits-piper-en_GB-miro-high
vits-piper-en_GB-miro-high-int8.tar.bz2,cc-by-nc-sa-4.0,no,high,manual,https://huggingface.co/csukuangfj/vits-piper-en_GB-miro-high
vits-piper-en_GB-miro-high-fp16.tar.bz2,cc-by-nc-sa-4.0,no,high,manual,https://huggingface.co/csukuangfj/vits-piper-en_GB-miro-high
kitten-mini-en-v0_1-fp16.tar.bz2,apache-2.0,yes,high,archive_license_file,kitten-mini-en-v0_1-fp16/LICENSE
vits-piper-nl_NL-ronnie-medium.tar.bz2,cc0,yes,high,manual,https://huggingface.co/rhasspy/piper-voices/tree/main
vits-piper-en_US-kathleen-low.tar.bz2,cc0,yes,high,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-en_US-kathleen-low
vits-piper-nl_NL-ronnie-medium-int8.tar.bz2,cc0,yes,high,manual,https://huggingface.co/rhasspy/piper-voices/tree/main
vits-piper-en_US-kathleen-low-int8.tar.bz2,cc0,yes,high,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-en_US-kathleen-low
vits-piper-nl_NL-ronnie-medium-fp16.tar.bz2,cc0,yes,high,manual,https://huggingface.co/rhasspy/piper-voices/tree/main
vits-piper-en_US-kathleen-low-fp16.tar.bz2,cc0,yes,high,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-en_US-kathleen-low
vits-piper-nl_NL-pim-medium.tar.bz2,cc0,yes,high,manual,https://huggingface.co/rhasspy/piper-voices/tree/main
vits-piper-en_US-john-medium.tar.bz2,public-domain,yes,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-en_US-john-medium
vits-piper-tr_TR-fahrettin-medium.tar.bz2,cc0,yes,high,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-tr_TR-fahrettin-medium
vits-piper-nl_NL-pim-medium-int8.tar.bz2,cc0,yes,high,manual,https://huggingface.co/rhasspy/piper-voices/tree/main
vits-piper-en_US-john-medium-int8.tar.bz2,public-domain,yes,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-en_US-john-medium
vits-piper-pt_BR-miro-high.tar.bz2,cc-by-nc-sa-4.0,no,high,manual,https://huggingface.co/csukuangfj/vits-piper-pt_BR-miro-high
vits-piper-tr_TR-fahrettin-medium-int8.tar.bz2,cc0,yes,high,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-tr_TR-fahrettin-medium
vits-piper-en_US-john-medium-fp16.tar.bz2,public-domain,yes,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-en_US-john-medium
vits-piper-nl_NL-pim-medium-fp16.tar.bz2,cc0,yes,high,manual,https://huggingface.co/rhasspy/piper-voices/tree/main
vits-piper-ru_RU-ruslan-medium.tar.bz2,cc-by-nc-sa-4.0,no,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-ru_RU-ruslan-medium
vits-piper-pt_BR-miro-high-int8.tar.bz2,cc-by-nc-sa-4.0,no,high,manual,https://huggingface.co/csukuangfj/vits-piper-pt_BR-miro-high
vits-piper-tr_TR-fahrettin-medium-fp16.tar.bz2,cc0,yes,high,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-tr_TR-fahrettin-medium
vits-piper-en_US-joe-medium.tar.bz2,cc0,yes,high,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-en_US-joe-medium
vits-piper-nl_BE-nathalie-x_low.tar.bz2,cc0,yes,high,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-nl_BE-nathalie-x_low
vits-piper-pt_BR-miro-high-fp16.tar.bz2,cc-by-nc-sa-4.0,no,high,manual,https://huggingface.co/csukuangfj/vits-piper-pt_BR-miro-high
vits-piper-ru_RU-ruslan-medium-int8.tar.bz2,cc-by-nc-sa-4.0,no,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-ru_RU-ruslan-medium
vits-piper-tr_TR-dfki-medium.tar.bz2,cc-by-nc-sa-4.0,no,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-tr_TR-dfki-medium
vits-piper-ml_IN-arjun-medium.tar.bz2,apache-2.0,yes,high,manual,https://www.kaggle.com/code/mpwolke/indic-tts-malayalam-speech-corpus
vits-piper-en_US-joe-medium-int8.tar.bz2,cc0,yes,high,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-en_US-joe-medium
vits-piper-nl_BE-nathalie-x_low-int8.tar.bz2,cc0,yes,high,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-nl_BE-nathalie-x_low
vits-piper-pt_BR-jeff-medium.tar.bz2,cc0,yes,high,manual,https://huggingface.co/rhasspy/piper-voices/tree/main
vits-piper-ru_RU-ruslan-medium-fp16.tar.bz2,cc-by-nc-sa-4.0,no,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-ru_RU-ruslan-medium
vits-piper-tr_TR-dfki-medium-int8.tar.bz2,cc-by-nc-sa-4.0,no,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-tr_TR-dfki-medium
vits-piper-en_US-joe-medium-fp16.tar.bz2,cc0,yes,high,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-en_US-joe-medium
vits-piper-nl_BE-nathalie-x_low-fp16.tar.bz2,cc0,yes,high,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-nl_BE-nathalie-x_low
vits-piper-ml_IN-arjun-medium-int8.tar.bz2,apache-2.0,yes,high,manual,https://www.kaggle.com/code/mpwolke/indic-tts-malayalam-speech-corpus
vits-piper-pt_BR-jeff-medium-int8.tar.bz2,cc0,yes,high,manual,https://huggingface.co/rhasspy/piper-voices/tree/main
vits-piper-en_US-libritts_r-medium.tar.bz2,cc-by-4.0,yes,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-en_US-libritts_r-medium
vits-piper-ru_RU-irina-medium.tar.bz2,gpl-2.0,conditional,medium,huggingface_model_card,https://github.com/RHVoice/RHVoice
vits-piper-en_US-hfc_male-medium.tar.bz2,cc-by-nc-sa-4.0,no,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-en_US-hfc_male-medium
vits-piper-tr_TR-dfki-medium-fp16.tar.bz2,cc-by-nc-sa-4.0,no,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-tr_TR-dfki-medium
vits-piper-nl_BE-nathalie-medium.tar.bz2,cc0,yes,high,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-nl_BE-nathalie-medium
vits-piper-pt_BR-jeff-medium-fp16.tar.bz2,cc0,yes,high,manual,https://huggingface.co/rhasspy/piper-voices/tree/main
vits-piper-uk_UA-lada-x_low.tar.bz2,apache-2.0,yes,high,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-uk_UA-lada-x_low
vits-piper-ml_IN-arjun-medium-fp16.tar.bz2,apache-2.0,yes,high,manual,https://www.kaggle.com/code/mpwolke/indic-tts-malayalam-speech-corpus
vits-piper-en_US-libritts_r-medium-int8.tar.bz2,cc-by-4.0,yes,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-en_US-libritts_r-medium
vits-piper-ru_RU-irina-medium-int8.tar.bz2,gpl-2.0,conditional,medium,huggingface_model_card,https://github.com/RHVoice/RHVoice
vits-piper-sw_CD-lanfrica-medium.tar.bz2,cc-by-4.0,yes,medium,huggingface_model_card,https://data.mendeley.com/datasets/vbvj6j6pm9/1
vits-piper-nl_BE-nathalie-medium-int8.tar.bz2,cc0,yes,high,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-nl_BE-nathalie-medium
vits-piper-en_US-hfc_male-medium-int8.tar.bz2,cc-by-nc-sa-4.0,no,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-en_US-hfc_male-medium
vits-piper-pt_BR-faber-medium.tar.bz2,cc0,yes,high,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-pt_BR-faber-medium
vits-piper-en_US-sam-medium.tar.bz2,apache-2.0,yes,high,manual,https://huggingface.co/rhasspy/piper-voices/tree/main
vits-piper-en_US-libritts_r-medium-fp16.tar.bz2,cc-by-4.0,yes,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-en_US-libritts_r-medium
vits-piper-uk_UA-lada-x_low-int8.tar.bz2,apache-2.0,yes,high,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-uk_UA-lada-x_low
vits-piper-lv_LV-aivars-medium.tar.bz2,cc0,yes,high,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-lv_LV-aivars-medium
vits-piper-ru_RU-irina-medium-fp16.tar.bz2,gpl-2.0,conditional,medium,huggingface_model_card,https://github.com/RHVoice/RHVoice
vits-piper-nl_BE-nathalie-medium-fp16.tar.bz2,cc0,yes,high,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-nl_BE-nathalie-medium
vits-piper-en_US-hfc_male-medium-fp16.tar.bz2,cc-by-nc-sa-4.0,no,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-en_US-hfc_male-medium
vits-piper-sw_CD-lanfrica-medium-int8.tar.bz2,cc-by-4.0,yes,medium,huggingface_model_card,https://data.mendeley.com/datasets/vbvj6j6pm9/1
vits-piper-pt_BR-faber-medium-int8.tar.bz2,cc0,yes,high,manual,https://huggingface.co/rhasspy/piper-voices/tree/main
vits-piper-en_US-libritts-high.tar.bz2,cc-by-4.0,yes,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-en_US-libritts-high
vits-piper-en_US-hfc_female-medium.tar.bz2,cc-by-nc-sa-4.0,no,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-en_US-hfc_female-medium
vits-piper-ne_NP-google-x_low.tar.bz2,cc-by-sa-4.0,conditional,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-ne_NP-google-x_low
vits-piper-uk_UA-lada-x_low-fp16.tar.bz2,apache-2.0,yes,high,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-uk_UA-lada-x_low
vits-piper-ru_RU-dmitri-medium.tar.bz2,cc0,yes,high,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-ru_RU-dmitri-medium
vits-piper-pt_BR-faber-medium-fp16.tar.bz2,cc0,yes,high,manual,https://huggingface.co/rhasspy/piper-voices/tree/main
vits-piper-sw_CD-lanfrica-medium-fp16.tar.bz2,cc-by-4.0,yes,medium,huggingface_model_card,https://data.mendeley.com/datasets/vbvj6j6pm9/1
vits-piper-en_US-sam-medium-int8.tar.bz2,apache-2.0,yes,high,manual,https://huggingface.co/rhasspy/piper-voices/tree/main
vits-piper-lv_LV-aivars-medium-int8.tar.bz2,cc0,yes,high,manual,https://huggingface.co/rhasspy/piper-voices/tree/main
vits-piper-pt_BR-edresson-low.tar.bz2,cc-by-4.0,yes,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-pt_BR-edresson-low
vits-piper-ne_NP-google-x_low-int8.tar.bz2,cc-by-sa-4.0,conditional,high,manual,https://huggingface.co/rhasspy/piper-voices/tree/main
vits-piper-en_US-hfc_female-medium-int8.tar.bz2,cc-by-nc-sa-4.0,no,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-en_US-hfc_female-medium
vits-piper-en_US-libritts-high-int8.tar.bz2,cc-by-4.0,yes,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-en_US-libritts-high
vits-piper-sv_SE-nst-medium.tar.bz2,cc0,yes,high,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-sv_SE-nst-medium
vits-piper-pl_PL-mc_speech-medium.tar.bz2,cc0,yes,high,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-pl_PL-mc_speech-medium
vits-piper-ru_RU-dmitri-medium-int8.tar.bz2,cc0,yes,high,manual,https://huggingface.co/rhasspy/piper-voices/tree/main
vits-piper-en_US-sam-medium-fp16.tar.bz2,apache-2.0,yes,high,manual,https://huggingface.co/rhasspy/piper-voices/tree/main
vits-piper-lv_LV-aivars-medium-fp16.tar.bz2,cc0,yes,high,manual,https://huggingface.co/rhasspy/piper-voices/tree/main
vits-piper-ne_NP-google-x_low-fp16.tar.bz2,cc-by-sa-4.0,conditional,high,manual,https://huggingface.co/rhasspy/piper-voices/tree/main
vits-piper-en_US-hfc_female-medium-fp16.tar.bz2,cc-by-nc-sa-4.0,no,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-en_US-hfc_female-medium
vits-piper-pt_BR-edresson-low-int8.tar.bz2,cc-by-4.0,yes,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-pt_BR-edresson-low
vits-piper-en_US-libritts-high-fp16.tar.bz2,cc-by-4.0,yes,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-en_US-libritts-high
vits-piper-ru_RU-dmitri-medium-fp16.tar.bz2,cc0,yes,high,manual,https://huggingface.co/rhasspy/piper-voices/tree/main
vits-piper-sv_SE-nst-medium-int8.tar.bz2,cc0,yes,high,manual,https://huggingface.co/rhasspy/piper-voices/tree/main
vits-piper-pt_BR-edresson-low-fp16.tar.bz2,cc-by-4.0,yes,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-pt_BR-edresson-low
vits-piper-en_US-danny-low.tar.bz2,no-license,no,medium,huggingface_model_card,https://github.com/MycroftAI/mimic3-voices
vits-piper-ne_NP-google-medium.tar.bz2,cc-by-sa-4.0,conditional,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-ne_NP-google-medium
vits-piper-lb_LU-marylux-medium.tar.bz2,cc-by-nc-sa-4.0,no,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-lb_LU-marylux-medium
vits-piper-pl_PL-mc_speech-medium-int8.tar.bz2,cc0,yes,high,manual,https://huggingface.co/rhasspy/piper-voices/tree/main
vits-piper-en_US-ryan-medium.tar.bz2,cc-by-nc-sa-4.0,no,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-en_US-ryan-medium
vits-piper-en_US-lessac-medium.tar.bz2,research-only,no,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-en_US-lessac-medium
vits-piper-ru_RU-denis-medium.tar.bz2,cc0,yes,high,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-ru_RU-denis-medium
vits-piper-sv_SE-nst-medium-fp16.tar.bz2,cc0,yes,high,manual,https://huggingface.co/rhasspy/piper-voices/tree/main
vits-piper-pt_BR-dii-high.tar.bz2,cc-by-nc-sa-4.0,no,high,manual,https://huggingface.co/csukuangfj/vits-piper-pt_BR-dii-high
vits-piper-en_US-danny-low-int8.tar.bz2,no-license,no,medium,huggingface_model_card,https://github.com/MycroftAI/mimic3-voices
vits-piper-ne_NP-google-medium-int8.tar.bz2,cc-by-sa-4.0,conditional,high,manual,https://huggingface.co/rhasspy/piper-voices/tree/main
vits-piper-pl_PL-mc_speech-medium-fp16.tar.bz2,cc0,yes,high,manual,https://huggingface.co/rhasspy/piper-voices/tree/main
vits-piper-lb_LU-marylux-medium-int8.tar.bz2,cc-by-nc-sa-4.0,no,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-lb_LU-marylux-medium
vits-piper-sv_SE-lisa-medium.tar.bz2,mit,yes,high,manual,https://huggingface.co/rhasspy/piper-voices/tree/main
vits-piper-uk_UA-ukrainian_tts-medium.tar.bz2,cc0,yes,high,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-uk_UA-ukrainian_tts-medium
vits-piper-en_US-lessac-medium-int8.tar.bz2,research-only,no,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-en_US-lessac-medium
vits-piper-ru_RU-denis-medium-int8.tar.bz2,cc0,yes,high,manual,https://huggingface.co/rhasspy/piper-voices/tree/main
vits-piper-en_US-ryan-medium-int8.tar.bz2,cc-by-nc-sa-4.0,no,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-en_US-ryan-medium
vits-piper-en_US-danny-low-fp16.tar.bz2,no-license,no,medium,huggingface_model_card,https://github.com/MycroftAI/mimic3-voices
vits-piper-pt_BR-dii-high-int8.tar.bz2,cc-by-nc-sa-4.0,no,high,manual,https://huggingface.co/csukuangfj/vits-piper-pt_BR-dii-high
vits-piper-ne_NP-google-medium-fp16.tar.bz2,cc-by-sa-4.0,conditional,high,manual,https://huggingface.co/rhasspy/piper-voices/tree/main
vits-piper-vi_VN-vais1000-medium.tar.bz2,cc-by-4.0,yes,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-vi_VN-vais1000-medium
vits-piper-vi_VN-vivos-x_low.tar.bz2,cc-by-nc-sa-4.0,no,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-vi_VN-vivos-x_low
vits-piper-en_US-lessac-medium-fp16.tar.bz2,research-only,no,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-en_US-lessac-medium
vits-piper-lb_LU-marylux-medium-fp16.tar.bz2,cc-by-nc-sa-4.0,no,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-lb_LU-marylux-medium
vits-piper-ru_RU-denis-medium-fp16.tar.bz2,cc0,yes,high,manual,https://huggingface.co/rhasspy/piper-voices/tree/main
vits-piper-pt_BR-dii-high-fp16.tar.bz2,cc-by-nc-sa-4.0,no,high,manual,https://huggingface.co/csukuangfj/vits-piper-pt_BR-dii-high
vits-piper-uk_UA-ukrainian_tts-medium-int8.tar.bz2,cc0,yes,high,manual,https://huggingface.co/rhasspy/piper-voices/tree/main
vits-piper-sv_SE-lisa-medium-int8.tar.bz2,mit,yes,high,manual,https://huggingface.co/rhasspy/piper-voices/tree/main
vits-piper-pl_PL-justyna_wg_glos-medium.tar.bz2,mit,yes,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-pl_PL-justyna_wg_glos-medium
vits-piper-en_US-bryce-medium.tar.bz2,public-domain,yes,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-en_US-bryce-medium
vits-piper-ne_NP-chitwan-medium.tar.bz2,cc0,yes,high,manual,https://huggingface.co/rhasspy/piper-voices/tree/main
vits-piper-en_US-ryan-medium-fp16.tar.bz2,cc-by-nc-sa-4.0,no,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-en_US-ryan-medium
vits-piper-vi_VN-vivos-x_low-int8.tar.bz2,cc-by-nc-sa-4.0,no,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-vi_VN-vivos-x_low
vits-piper-vi_VN-vais1000-medium-int8.tar.bz2,cc-by-4.0,yes,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-vi_VN-vais1000-medium
vits-piper-en_US-lessac-low.tar.bz2,research-only,no,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-en_US-lessac-low
vits-piper-pt_BR-cadu-medium.tar.bz2,cc0,yes,high,manual,https://huggingface.co/rhasspy/piper-voices/tree/main
vits-piper-sv_SE-lisa-medium-fp16.tar.bz2,mit,yes,high,manual,https://huggingface.co/rhasspy/piper-voices/tree/main
vits-piper-ro_RO-mihai-medium.tar.bz2,cc0,yes,high,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-ro_RO-mihai-medium
vits-piper-uk_UA-ukrainian_tts-medium-fp16.tar.bz2,cc0,yes,high,manual,https://huggingface.co/rhasspy/piper-voices/tree/main
vits-piper-en_US-bryce-medium-int8.tar.bz2,cc0,yes,high,manual,https://huggingface.co/rhasspy/piper-voices/tree/main
